"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"ECPG","Encore Capital Group, Inc","Financial","Credit Services","USA",1085.52,,103.99%,5.42%,3.99,15.39%,0.10%,1.40,289.43
"SERA","Sera Prognostics Inc","Healthcare","Medical Devices","USA",123.13,,42.77%,1.81%,7.72,20.85%,-48.37%,1.67,61.91
"KEY","Keycorp","Financial","Banks - Regional","USA",19175.27,21.66,91.37%,3.14%,1.41,-7.75%,-7.66%,2.15,24245.69
"ISMD","Inspire Small/Mid Cap ETF","Financial","Exchange Traded Fund","USA",,,,,0.74,-5.92%,-6.24%,,29.13
"T","AT&T, Inc","Communication Services","Telecom Services","USA",183439.51,8.40,66.70%,1.22%,1.86,-9.97%,13.84%,1.76,46696.96
"RERE","ATRenew Inc ADR","Consumer Cyclical","Internet Retail","China",544.66,25.57,41.18%,,1.72,-8.13%,67.68%,1.00,1714.96
"CURB","Curbline Properties Corp","Real Estate","REIT - Retail","USA",2478.25,59.85,103.72%,3.95%,5.88,5.47%,-0.94%,1.89,644.83
"VZ","Verizon Communications Inc","Communication Services","Telecom Services","USA",173928.82,8.79,68.39%,2.41%,4.05,-6.74%,-1.62%,2.42,25094.99
"SKYH","Sky Harbour Group Corporation","Real Estate","Real Estate - Development","USA",646.86,,28.98%,10.80%,22.69,-20.00%,-24.73%,1.00,101.09
"UE","Urban Edge Properties","Real Estate","REIT - Retail","USA",2488.00,21.40,97.74%,3.61%,5.38,-9.20%,-20.01%,2.14,842.05
"NJR","New Jersey Resources Corporation","Utilities","Utilities - Regulated Gas","USA",4870.37,14.56,77.34%,2.36%,4.03,2.46%,-0.52%,1.86,583.94
"CHWY","Chewy Inc","Consumer Cyclical","Internet Retail","USA",13868.26,94.33,52.22%,6.99%,2.06,-15.87%,1.49%,1.62,7522.31
"TTD","Trade Desk Inc","Communication Services","Advertising Agencies","USA",18700.62,44.12,77.65%,10.25%,3.16,-26.16%,-67.62%,2.11,14163.89
"IDYA","Ideaya Biosciences Inc","Healthcare","Biotechnology","USA",2930.69,,104.60%,9.38%,6.50,35.29%,29.27%,1.22,1208.53
"APEI","American Public Education Inc","Consumer Defensive","Education & Training Services","USA",640.79,27.05,111.65%,6.53%,3.97,17.40%,84.93%,1.25,279.60
"NTGR","Netgear Inc","Technology","Communication Equipment","USA",695.58,,93.32%,6.43%,3.59,-9.30%,1.32%,1.75,473.51
"BLES","Inspire Global Hope ETF","Financial","Exchange Traded Fund","USA",,,,,0.29,-1.09%,8.41%,,10.32
"EPD","Enterprise Products Partners L P","Energy","Oil & Gas Midstream","USA",69410.16,12.14,24.88%,2.33%,8.40,1.25%,1.44%,1.86,4011.71
"WWJD","Inspire International ETF","Financial","Exchange Traded Fund","USA",,,,,1.30,-0.95%,16.83%,,44.61
"CELH","Celsius Holdings Inc","Consumer Defensive","Beverages - Non-Alcoholic","USA",10151.27,433.21,63.61%,8.18%,2.41,-34.58%,44.30%,1.54,6183.31
"FDLS","Inspire Fidelis Multi Factor ETF","Financial","Exchange Traded Fund","USA",,,,,0.78,-0.63%,1.82%,,14.56
"CRSP","CRISPR Therapeutics AG","Healthcare","Biotechnology","Switzerland",4716.56,,71.57%,23.17%,8.59,-8.57%,5.37%,2.00,2448.19
"RISN","Inspire Tactical Balanced ETF","Financial","Exchange Traded Fund","USA",,,,,0.02,0.21%,3.66%,,6.50
"ARLO","Arlo Technologies Inc","Industrials","Building Products & Equipment","USA",1371.01,367.47,99.22%,10.20%,8.04,-23.87%,8.33%,1.40,1297.47
"BIBL","Inspire 100 ETF","Financial","Exchange Traded Fund","USA",,,,,1.29,0.93%,6.15%,,39.11
"CRSR","Corsair Gaming Inc","Technology","Computer Hardware","USA",575.51,,35.73%,6.82%,3.87,-39.33%,-18.06%,2.12,808.80
