"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"RMCO","Royalty Management Holding Corp","Financial","Asset Management","USA",46.09,,1.56%,1.10%,0.68,133.58%,220.70%,1.00,101.86
"PROK","ProKidney Corp","Healthcare","Biotechnology","USA",941.70,,30.40%,10.98%,4.61,3.90%,72.97%,2.17,2328.81
"AVIR","Atea Pharmaceuticals Inc","Healthcare","Biotechnology","USA",254.74,,63.52%,9.41%,17.63,-15.30%,-9.83%,2.00,343.25
"APYX","Apyx Medical Corp","Healthcare","Medical Devices","USA",121.40,,42.20%,0.97%,3.08,32.64%,181.58%,2.00,101.56
"ANNX","Annexon Inc","Healthcare","Biotechnology","USA",352.74,,85.65%,10.65%,6.14,28.92%,-57.60%,1.00,1659.88
"ASRV","Ameriserv Financial Inc","Financial","Banks - Regional","USA",53.19,10.52,41.54%,0.63%,4.52,15.00%,9.90%,,17.65
"ACIU","AC Immune SA","Healthcare","Biotechnology","Switzerland",321.57,,25.11%,2.58%,7.50,37.13%,4.50%,1.00,210.14
"VFF","Village Farms International Inc","Consumer Defensive","Farm Products","USA",371.73,36.18,16.48%,5.27%,1.87,124.49%,257.92%,1.00,2821.80
"CMTL","Comtech Telecommunications Corp","Technology","Communication Equipment","USA",98.47,,37.17%,4.27%,6.67,46.29%,-10.67%,1.00,168.62
"VIOT","Viomi Technology Co Ltd ADR","Consumer Cyclical","Furnishings, Fixtures & Appliances","China",113.87,26.16,5.91%,0.72%,0.49,8.71%,150.27%,,493.13
"IHRT","iHeartMedia Inc","Communication Services","Broadcasting","USA",468.94,,73.54%,4.92%,6.75,71.21%,94.83%,3.50,840.58
"JRSH","Jerash holdings (US) Inc","Consumer Cyclical","Apparel Manufacturing","USA",43.31,52.54,7.30%,0.08%,0.04,0.29%,12.17%,1.00,119.99
"BW","Babcock & Wilcox Enterprises Inc","Industrials","Specialty Industrial Machinery","USA",349.80,,28.54%,2.45%,0.95,232.69%,36.76%,2.33,2424.55
"PYXS","Pyxis Oncology Inc","Healthcare","Biotechnology","USA",214.58,,34.79%,9.63%,5.88,182.45%,-1.42%,1.25,722.47
"ELDN","Eledon Pharmaceuticals Inc","Healthcare","Biotechnology","USA",208.39,,64.35%,6.30%,3.25,7.74%,9.95%,1.00,1081.27
"AMST","Amesite Inc","Technology","Software - Application","USA",16.05,,7.76%,2.13%,0.11,10.03%,30.48%,,689.33
"NAT","Nordic American Tankers Ltd","Energy","Oil & Gas Midstream","Bermuda",755.95,55.96,39.68%,6.72%,6.02,27.50%,2.88%,1.80,2361.75
"LDI","LoanDepot Inc","Financial","Mortgage Finance","USA",1184.71,,16.69%,18.88%,1.88,111.83%,69.67%,3.60,8684.83
"CMTG","Claros Mortgage Trust Inc","Real Estate","REIT - Mortgage","USA",500.56,,52.06%,2.63%,5.37,16.23%,-43.97%,3.33,553.43
"ZDGE","Zedge Inc","Communication Services","Internet Content & Information","USA",48.94,,17.53%,0.12%,0.31,-16.90%,18.87%,1.00,42.56
"SERA","Sera Prognostics Inc","Healthcare","Medical Devices","USA",138.93,,44.73%,2.13%,6.54,16.24%,-48.37%,1.67,81.49
"CAMP","CAMP4 Therapeutics Corp","Healthcare","Biotechnology","USA",75.00,,32.34%,4.65%,0.55,113.79%,-65.87%,1.33,786.14
"AXG","Solowin Holdings","Financial","Capital Markets","Hong Kong",707.61,,0.14%,2.72%,1.19,-2.83%,28.14%,,1041.81
"KOPN","Kopin Corp","Technology","Electronic Components","USA",617.03,,38.67%,7.70%,2.55,96.37%,377.51%,1.00,4771.86
"FMST","Foremost Clean Energy Ltd","Basic Materials","Other Industrial Metals & Mining","Canada",46.28,,0.57%,0.59%,0.09,67.40%,39.71%,1.00,546.79
"KFFB","Kentucky First Federal Bancorp","Financial","Banks - Regional","USA",31.21,173.09,3.74%,1.12%,1.84,32.65%,19.32%,,18.59
"HCHL","Happy City Holdings Ltd","Consumer Cyclical","Restaurants","USA",,,,,0.04,-8.81%,,,179.72
"IBG","Innovation Beverage Group Ltd","Consumer Defensive","Beverages - Wineries & Distilleries","Australia",9.06,,1.51%,5.39%,0.04,13.04%,16.92%,1.00,2315.69
"RIG","Transocean Ltd","Energy","Oil & Gas Drilling","Switzerland",4293.87,,56.36%,16.18%,3.80,27.45%,-8.24%,2.41,38706.12
"BTBT","Bit Digital Inc","Financial","Capital Markets","USA",1256.80,,38.24%,17.50%,1.63,30.33%,-2.25%,1.00,33029.49
"OBIO","Orchestra BioMed Holdings Inc","Healthcare","Biotechnology","USA",213.66,,34.92%,1.77%,2.18,16.47%,-32.08%,1.50,341.44
"CPSH","CPS Technologies Corporation","Technology","Electronic Components","USA",71.56,,26.19%,0.48%,0.28,51.91%,179.79%,,239.29
"ATHA","Athira Pharma Inc","Healthcare","Biotechnology","USA",16.05,,44.32%,1.83%,2.35,-1.41%,-23.06%,3.00,28.27
"EVO","Evotec SE ADR","Healthcare","Drug Manufacturers - Specialty & Generic","Germany",1456.40,,1.42%,0.16%,11.21,-3.76%,25.38%,2.00,48.44
"CLPR","Clipper Realty Inc","Real Estate","REIT - Residential","USA",67.01,,32.76%,1.90%,3.36,12.77%,-34.65%,2.00,75.08
"DRTS","Alpha Tau Medical Ltd","Healthcare","Biotechnology","Israel",358.28,,1.87%,0.18%,1.53,41.00%,91.40%,1.00,61.47
"IDAI","T Stamp Inc","Technology","Software - Application","USA",10.80,,19.34%,3.24%,0.12,53.43%,26.21%,1.00,546.24
"CTKB","Cytek BioSciences Inc","Healthcare","Medical Devices","USA",541.97,,62.67%,5.43%,6.53,13.60%,-16.31%,2.20,961.20
"SRG","Seritage Growth Properties","Real Estate","Real Estate Services","USA",240.51,,41.82%,13.87%,38.62,29.00%,0.00%,1.00,134.78
"PGEN","Precigen Inc","Healthcare","Biotechnology","USA",1290.22,,27.28%,26.12%,3.49,174.05%,362.01%,1.50,9182.89
"AMBO","Ambow Education Holding Ltd ADR","Consumer Defensive","Education & Training Services","USA",11.61,,1.08%,0.63%,0.08,52.64%,111.96%,1.00,194.25
"MDXH","MDxHealth SA","Healthcare","Diagnostics & Research","Belgium",219.77,,34.01%,0.07%,0.17,74.80%,122.00%,1.00,157.77
"SB","Safe Bulkers, Inc","Industrials","Marine Shipping","Monaco",455.32,10.43,29.67%,2.91%,4.04,5.45%,2.53%,1.00,365.96
"LAR","Lithium Argentina AG","Basic Materials","Other Industrial Metals & Mining","Switzerland",727.10,,17.06%,7.57%,3.02,51.86%,22.40%,1.82,2943.47
"JVA","Coffee Holding Co Inc","Consumer Defensive","Packaged Foods","USA",25.69,13.85,21.30%,0.21%,0.15,0.67%,30.06%,1.00,67.86
"NTRP","NextTrip Inc","Consumer Cyclical","Travel Services","USA",37.90,,0.49%,1.34%,2.31,14.39%,94.41%,1.00,23.65
"SLND","Southland Holdings Inc","Industrials","Engineering & Construction","USA",246.21,,10.88%,2.93%,3.05,5.81%,25.00%,1.67,70.70
"BZAI","Blaize Holdings Inc","Technology","Software - Application","USA",510.21,,30.21%,5.90%,1.25,9.49%,-58.07%,1.00,2625.39
"BB","BlackBerry Ltd","Technology","Software - Infrastructure","Canada",2821.92,,48.42%,4.31%,2.67,24.80%,83.85%,2.90,9515.44
"FCUV","Focus Universal Inc","Technology","Scientific & Technical Instruments","USA",35.96,,4.50%,2.39%,1.84,67.70%,85.06%,,44.45
"RSKD","Riskified Ltd","Technology","Software - Application","Israel",771.64,,32.63%,1.41%,2.03,-8.89%,10.31%,2.71,594.89
"SONN","Sonnet BioTherapeutics Holdings Inc","Healthcare","Biotechnology","USA",33.73,,2.64%,33.31%,2.43,21.98%,-19.02%,1.00,897.45
"LTRX","Lantronix Inc","Technology","Communication Equipment","USA",197.14,,27.57%,1.26%,0.79,50.75%,21.26%,1.00,464.12
"AGRZ","Agroz Inc","Consumer Defensive","Farm Products","Malaysia",109.00,,,0.32%,0.11,,,,316.96
"GSM","Ferroglobe Plc","Basic Materials","Other Industrial Metals & Mining","United Kingdom",946.19,,58.96%,4.69%,4.32,11.18%,13.42%,2.00,1285.34
"JFU","9F Inc ADR","Technology","Information Technology Services","China",45.52,1.74,0.33%,,0.58,214.46%,140.55%,3.00,56.85
"GALT","Galectin Therapeutics Inc","Healthcare","Biotechnology","USA",335.04,,16.26%,18.95%,28.26,70.92%,99.62%,1.00,296.71
"NEPH","Nephros Inc","Healthcare","Medical Instruments & Supplies","USA",55.44,41.87,45.77%,0.07%,0.11,45.28%,263.19%,1.00,61.52
"CDZI","Cadiz Inc","Utilities","Utilities - Regulated Water","USA",429.78,,40.48%,11.47%,8.01,78.23%,66.88%,1.00,740.99
"SER","Serina Therapeutics Inc","Healthcare","Biotechnology","USA",53.92,,4.06%,2.43%,0.55,-7.96%,-33.75%,1.00,127.10
"MARPS","Marine Petroleum Trust","Energy","Oil & Gas Midstream","USA",10.64,14.62,3.85%,0.82%,1.31,9.47%,33.00%,,10.09
"UUU","Universal Safety Products Inc","Industrials","Building Products & Equipment","USA",12.56,4.56,8.03%,4.24%,0.05,89.72%,370.75%,,1466.74
"VNDA","Vanda Pharmaceuticals Inc","Healthcare","Biotechnology","USA",324.99,,76.72%,6.95%,7.69,17.02%,16.28%,1.67,497.07
"PACK","Ranpak Holdings Corp","Consumer Cyclical","Packaging & Containers","USA",463.99,,82.37%,4.23%,4.18,40.31%,-7.09%,1.67,779.66
"CREV","Carbon Revolution Public Ltd. Co","Consumer Cyclical","Auto Parts","Ireland",10.41,,1.33%,1.10%,0.03,1.85%,54.57%,1.00,567.88
"IRBT","Irobot Corp","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",175.03,,44.00%,27.75%,3.82,15.53%,-34.43%,3.00,2120.72
"INDI","Indie Semiconductor Inc","Technology","Semiconductor Equipment & Materials","USA",1212.73,,87.11%,28.49%,12.47,31.07%,58.47%,1.00,4417.37
"ONTF","ON24 Inc","Technology","Software - Application","USA",239.45,,73.93%,3.63%,9.02,7.60%,-8.56%,3.00,142.19
"NEXA","Nexa Resources S.A","Basic Materials","Other Industrial Metals & Mining","Luxembourg",750.93,,1.05%,0.16%,1.35,13.86%,-25.78%,3.38,51.32
"III","Information Services Group Inc","Technology","Information Technology Services","USA",273.75,36.39,64.00%,1.49%,2.10,24.97%,85.02%,1.00,238.24
"DLHC","DLH Holdings Corp","Industrials","Specialty Business Services","USA",82.72,18.14,67.88%,0.73%,4.34,-1.54%,-31.55%,1.00,20.29
"RAIN","Rain Enhancement Technologies Holdco Inc","Industrials","Pollution & Treatment Controls","USA",44.84,,10.89%,1.40%,2.01,59.40%,-46.32%,,17.03
"PAYS","PaySign Inc","Technology","Software - Infrastructure","USA",323.44,49.01,36.08%,3.05%,1.43,-23.16%,58.40%,1.00,731.25
"HIVE","HIVE Digital Technologies Ltd","Financial","Capital Markets","USA",1396.07,,21.25%,4.70%,0.34,171.62%,55.81%,1.00,31868.96
"ILPT","Industrial Logistics Properties Trust","Real Estate","REIT - Industrial","USA",400.01,,44.54%,1.91%,2.46,10.85%,48.16%,2.00,406.33
"RXRX","Recursion Pharmaceuticals Inc","Healthcare","Biotechnology","USA",2625.37,,54.11%,37.94%,3.47,-4.28%,-8.62%,2.43,36449.98
"GUT","Gabelli Utility Trust","Financial","Closed-End Fund - Equity","USA",521.57,9.15,7.72%,0.67%,2.98,-0.66%,19.60%,,198.62
"AXTI","AXT Inc","Technology","Semiconductor Equipment & Materials","USA",279.52,,31.37%,2.76%,0.98,148.36%,133.08%,1.00,1199.51
"RR","Richtech Robotics Inc","Industrials","Specialty Industrial Machinery","USA",1205.89,,8.46%,10.35%,0.40,208.63%,809.77%,2.33,38663.82
"FPH","Five Point Holdings LLC","Real Estate","Real Estate - Development","USA",662.70,5.69,51.84%,1.01%,2.72,10.22%,56.89%,2.00,181.73
"SVCO","Silvaco Group Inc","Technology","Software - Application","USA",188.07,,22.93%,11.43%,6.23,34.57%,-3.88%,1.00,125.84
"SLSR","Solaris Resources Inc","Basic Materials","Other Precious Metals & Mining","Canada",1027.71,,30.42%,1.67%,25.65,27.84%,168.40%,1.29,58.15
"IVA","Inventiva ADR","Healthcare","Biotechnology","France",862.48,,2.50%,0.22%,3.71,103.95%,127.11%,1.00,77.77
"VTSI","VirTra Inc","Technology","Software - Application","USA",70.43,175.56,19.19%,1.33%,2.26,1.30%,0.48%,1.00,61.70
"KPTI","Karyopharm Therapeutics Inc","Healthcare","Biotechnology","USA",54.98,,77.83%,18.52%,7.27,45.08%,-50.33%,1.67,197.98
"CHNR","China Natural Resources Inc","Basic Materials","Other Industrial Metals & Mining","Hong Kong",7.87,,0.23%,33.62%,0.42,50.47%,6.58%,,418.57
"CXDO","Crexendo Inc","Communication Services","Telecom Services","USA",193.09,63.81,24.64%,2.54%,2.35,11.11%,9.22%,1.00,161.15
"CFFN","Capitol Federal Financial","Financial","Banks - Regional","USA",855.24,13.68,77.80%,2.78%,5.10,3.70%,5.06%,3.00,667.05
"AXL","American Axle & Manufacturing Holdings Inc","Consumer Cyclical","Auto Parts","USA",770.13,18.86,119.02%,25.39%,7.57,32.72%,7.27%,2.44,3638.70
"SSL","Sasol Ltd ADR","Basic Materials","Specialty Chemicals","South Africa",4154.58,11.37,2.75%,0.88%,4.41,24.95%,5.13%,2.00,1257.12
"CTOS","Custom Truck One Source Inc","Industrials","Rental & Leasing Services","USA",1497.56,,26.68%,5.55%,4.68,11.09%,100.30%,2.00,766.82
"KRNY","Kearny Financial Corp","Financial","Banks - Regional","USA",429.90,14.14,65.27%,1.51%,2.14,6.41%,-7.65%,2.00,405.93
"APPS","Digital Turbine Inc","Technology","Software - Application","USA",744.27,,57.35%,8.77%,2.42,22.43%,102.43%,2.00,3501.81
"KODK","Eastman Kodak Co","Industrials","Specialty Business Services","USA",544.42,,45.82%,13.54%,5.13,-3.03%,42.98%,,1362.77
"RLAY","Relay Therapeutics Inc","Healthcare","Biotechnology","USA",1182.74,,78.63%,16.85%,11.75,85.41%,3.00%,1.42,1865.85
"DMAC","DiaMedica Therapeutics Inc","Healthcare","Biotechnology","USA",355.62,,17.39%,16.89%,10.98,35.97%,60.00%,1.00,375.18
"ULBI","Ultralife Corp","Industrials","Electrical Equipment & Parts","USA",115.67,36.31,33.87%,1.36%,2.38,-19.75%,-21.91%,1.00,57.32
"HLX","Helix Energy Solutions Group Inc","Energy","Oil & Gas Equipment & Services","USA",1029.57,24.79,88.71%,3.18%,2.87,12.00%,-27.91%,2.00,1524.56
"LAES","SEALSQ Corp","Technology","Semiconductors","Switzerland",1296.15,,13.07%,13.08%,0.94,117.70%,1457.78%,1.00,23236.99
"QUIK","Quicklogic Corp","Technology","Semiconductors","USA",115.32,,34.40%,6.92%,4.78,8.67%,-13.97%,1.00,212.79
"EHLD","Euroholdings Ltd","Industrials","Marine Shipping","Greece",20.10,5.33,1.05%,0.75%,1.31,-4.87%,,,6.40
"LAW","CS Disco Inc","Technology","Software - Application","USA",440.84,,28.89%,2.34%,3.59,72.88%,20.20%,2.40,150.15
